datetime,小汽车数量,自行车数量,公交车数量,卡车数量,总车辆数量,交通状况,hour,weekday,is_weekend
2021-07-30 18:30:00,91,4,13,11,119,normal,18,4,0
2021-07-30 18:45:00,106,4,6,15,131,normal,18,4,0
2021-07-30 19:00:00,83,3,11,31,128,high,19,4,0
2021-07-30 19:15:00,57,0,10,29,96,normal,19,4,0
2021-07-30 19:30:00,54,15,18,22,109,normal,19,4,0
2021-07-30 19:45:00,66,9,18,32,125,high,19,4,0
2021-07-30 20:00:00,53,6,8,27,94,normal,20,4,0
2021-07-30 20:15:00,108,18,16,30,172,heavy,20,4,0
2021-07-30 20:30:00,91,15,14,28,148,normal,20,4,0
2021-07-30 20:45:00,107,17,5,20,149,normal,20,4,0
2021-07-30 21:00:00,83,9,19,14,125,normal,21,4,0
2021-07-30 21:15:00,88,6,6,15,115,normal,21,4,0
2021-07-30 21:30:00,110,1,17,23,151,normal,21,4,0
2021-07-30 21:45:00,7,2,2,27,38,normal,21,4,0
2021-07-30 22:00:00,10,2,1,22,35,normal,22,4,0
2021-07-30 22:15:00,11,1,1,24,37,normal,22,4,0
2021-07-30 22:30:00,6,1,0,25,32,normal,22,4,0
2021-07-30 22:45:00,11,1,2,21,35,normal,22,4,0
2021-07-30 23:00:00,12,1,0,36,49,normal,23,4,0
2021-07-30 23:15:00,9,1,0,31,41,normal,23,4,0
2021-07-30 23:30:00,15,0,0,38,53,normal,23,4,0
2021-07-30 23:45:00,5,0,1,21,27,normal,23,4,0
2021-07-31 00:00:00,10,0,2,27,39,normal,0,5,0
2021-07-31 00:15:00,13,2,2,28,45,normal,0,5,0
2021-07-31 00:30:00,10,0,1,21,32,normal,0,5,0
2021-07-31 00:45:00,13,2,1,32,48,normal,0,5,0
2021-07-31 01:00:00,13,1,2,31,47,normal,1,5,0
2021-07-31 01:15:00,10,2,0,37,49,normal,1,5,0
2021-07-31 01:30:00,5,2,2,34,43,normal,1,5,0
2021-07-31 01:45:00,14,0,1,21,36,normal,1,5,0
2021-07-31 02:00:00,10,1,2,39,52,normal,2,5,0
2021-07-31 02:15:00,9,0,2,40,51,normal,2,5,0
2021-07-31 02:30:00,14,0,0,31,45,normal,2,5,0
2021-07-31 02:45:00,5,2,1,29,37,normal,2,5,0
2021-07-31 03:00:00,10,2,0,22,34,normal,3,5,0
2021-07-31 03:15:00,10,2,2,34,48,normal,3,5,0
2021-07-31 03:30:00,12,2,2,29,45,normal,3,5,0
2021-07-31 03:45:00,7,2,1,32,42,normal,3,5,0
2021-07-31 04:00:00,70,5,5,29,109,normal,4,5,0
2021-07-31 04:15:00,67,5,6,19,97,normal,4,5,0
2021-07-31 04:30:00,52,6,5,14,77,low,4,5,0
2021-07-31 04:45:00,59,0,4,27,90,normal,4,5,0
2021-07-31 05:00:00,66,1,6,19,92,normal,5,5,0
2021-07-31 05:15:00,62,6,3,18,89,low,5,5,0
2021-07-31 05:30:00,72,7,5,14,98,low,5,5,0
2021-07-31 05:45:00,90,10,14,9,123,normal,5,5,0
2021-07-31 06:00:00,86,22,10,12,130,normal,6,5,0
2021-07-31 06:15:00,125,25,22,5,177,heavy,6,5,0
2021-07-31 06:30:00,81,29,24,15,149,normal,6,5,0
2021-07-31 06:45:00,150,15,22,12,199,heavy,6,5,0
2021-07-31 07:00:00,98,15,11,15,139,normal,7,5,0
2021-07-31 07:15:00,119,24,21,9,173,heavy,7,5,0
2021-07-31 07:30:00,104,23,15,6,148,normal,7,5,0
2021-07-31 07:45:00,81,15,20,11,127,normal,7,5,0
2021-07-31 08:00:00,90,26,25,7,148,normal,8,5,0
2021-07-31 08:15:00,93,26,19,6,144,normal,8,5,0
2021-07-31 08:30:00,110,25,13,9,157,normal,8,5,0
2021-07-31 08:45:00,125,16,15,10,166,normal,8,5,0
2021-07-31 09:00:00,47,10,9,9,75,low,9,5,0
2021-07-31 09:15:00,61,14,18,14,107,normal,9,5,0
2021-07-31 09:30:00,48,8,14,8,78,low,9,5,0
2021-07-31 09:45:00,42,12,6,17,77,low,9,5,0
2021-07-31 10:00:00,36,7,27,8,78,normal,10,5,0
2021-07-31 10:15:00,30,10,28,5,73,normal,10,5,0
2021-07-31 10:30:00,76,15,14,20,125,normal,10,5,0
2021-07-31 10:45:00,44,7,6,30,87,normal,10,5,0
2021-07-31 11:00:00,30,1,12,29,72,normal,11,5,0
2021-07-31 11:15:00,56,7,7,34,104,normal,11,5,0
2021-07-31 11:30:00,67,3,5,35,110,normal,11,5,0
2021-07-31 11:45:00,55,8,2,30,95,normal,11,5,0
2021-07-31 12:00:00,52,10,13,35,110,normal,12,5,0
2021-07-31 12:15:00,28,4,0,35,67,normal,12,5,0
2021-07-31 12:30:00,69,0,13,25,107,normal,12,5,0
2021-07-31 12:45:00,42,9,5,25,81,normal,12,5,0
2021-07-31 13:00:00,95,3,2,27,127,normal,13,5,0
2021-07-31 13:15:00,45,13,33,27,118,high,13,5,0
2021-07-31 13:30:00,69,5,2,15,91,low,13,5,0
2021-07-31 13:45:00,85,19,2,28,134,normal,13,5,0
2021-07-31 14:00:00,87,15,6,27,135,normal,14,5,0
2021-07-31 14:15:00,100,13,7,17,137,normal,14,5,0
2021-07-31 14:30:00,5,19,3,10,37,low,14,5,0
2021-07-31 14:45:00,50,13,12,17,92,low,14,5,0
2021-07-31 15:00:00,64,3,17,11,95,normal,15,5,0
2021-07-31 15:15:00,97,2,5,18,122,normal,15,5,0
2021-07-31 15:30:00,97,8,30,27,162,high,15,5,0
2021-07-31 15:45:00,101,13,31,19,164,high,15,5,0
2021-07-31 16:00:00,139,29,34,10,212,heavy,16,5,0
2021-07-31 16:15:00,139,18,39,17,213,heavy,16,5,0
2021-07-31 16:30:00,105,12,39,14,170,heavy,16,5,0
2021-07-31 16:45:00,101,26,25,18,170,heavy,16,5,0
2021-07-31 17:00:00,109,25,36,11,181,heavy,17,5,0
2021-07-31 17:15:00,135,19,13,16,183,heavy,17,5,0
2021-07-31 17:30:00,118,18,14,19,169,heavy,17,5,0
2021-07-31 17:45:00,102,29,36,18,185,heavy,17,5,0
2021-07-31 18:00:00,136,25,31,18,210,heavy,18,5,0
2021-07-31 18:15:00,112,22,26,13,173,heavy,18,5,0
2021-07-31 18:30:00,105,17,16,16,154,normal,18,5,0
2021-07-31 18:45:00,57,12,12,35,116,high,18,5,0
2021-07-31 19:00:00,52,19,14,34,119,high,19,5,0
2021-07-31 19:15:00,67,6,11,17,101,low,19,5,0
2021-07-31 19:30:00,64,6,12,32,114,high,19,5,0
2021-07-31 19:45:00,107,6,12,32,157,high,19,5,0
2021-07-31 20:00:00,87,7,5,11,110,low,20,5,0
2021-07-31 20:15:00,71,8,13,28,120,normal,20,5,0
2021-07-31 20:30:00,91,6,7,35,139,high,20,5,0
2021-07-31 20:45:00,82,3,16,24,125,normal,20,5,0
2021-07-31 21:00:00,98,16,8,31,153,high,21,5,0
2021-07-31 21:15:00,84,5,6,35,130,high,21,5,0
2021-07-31 21:30:00,98,18,8,18,142,normal,21,5,0
2021-07-31 21:45:00,5,1,1,28,35,normal,21,5,0
2021-07-31 22:00:00,6,2,0,31,39,normal,22,5,0
2021-07-31 22:15:00,7,1,0,31,39,normal,22,5,0
2021-07-31 22:30:00,11,1,0,30,42,normal,22,5,0
2021-07-31 22:45:00,12,1,2,26,41,normal,22,5,0
2021-07-31 23:00:00,11,0,0,34,45,normal,23,5,0
2021-07-31 23:15:00,6,2,1,29,38,normal,23,5,0
2021-07-31 23:30:00,6,0,0,36,42,normal,23,5,0
2021-07-31 23:45:00,9,1,1,38,49,normal,23,5,0
2021-08-01 00:00:00,13,2,0,30,45,normal,0,6,1
2021-08-01 00:15:00,11,1,1,39,52,normal,0,6,1
2021-08-01 00:30:00,15,0,1,34,50,normal,0,6,1
2021-08-01 00:45:00,13,1,0,37,51,normal,0,6,1
2021-08-01 01:00:00,13,0,0,32,45,normal,1,6,1
2021-08-01 01:15:00,5,1,1,27,34,normal,1,6,1
2021-08-01 01:30:00,13,1,2,27,43,normal,1,6,1
2021-08-01 01:45:00,15,1,0,27,43,normal,1,6,1
2021-08-01 02:00:00,10,1,0,22,33,normal,2,6,1
2021-08-01 02:15:00,15,2,2,39,58,normal,2,6,1
2021-08-01 02:30:00,7,2,2,30,41,normal,2,6,1
2021-08-01 02:45:00,5,0,0,35,40,normal,2,6,1
2021-08-01 03:00:00,15,1,1,37,54,normal,3,6,1
2021-08-01 03:15:00,5,0,1,22,28,normal,3,6,1
2021-08-01 03:30:00,7,2,1,23,33,normal,3,6,1
2021-08-01 03:45:00,15,1,0,28,44,normal,3,6,1
2021-08-01 04:00:00,88,1,3,17,109,low,4,6,1
2021-08-01 04:15:00,70,8,6,13,97,low,4,6,1
2021-08-01 04:30:00,71,4,5,23,103,normal,4,6,1
2021-08-01 04:45:00,72,9,1,26,108,normal,4,6,1
2021-08-01 05:00:00,59,2,0,12,73,low,5,6,1
2021-08-01 05:15:00,52,7,0,13,72,low,5,6,1
2021-08-01 05:30:00,54,7,2,30,93,normal,5,6,1
2021-08-01 05:45:00,82,30,21,10,143,normal,5,6,1
2021-08-01 06:00:00,124,27,25,15,191,heavy,6,6,1
2021-08-01 06:15:00,143,22,21,5,191,heavy,6,6,1
2021-08-01 06:30:00,107,21,15,11,154,normal,6,6,1
2021-08-01 06:45:00,95,30,24,6,155,normal,6,6,1
2021-08-01 07:00:00,106,29,23,11,169,heavy,7,6,1
2021-08-01 07:15:00,145,22,24,14,205,heavy,7,6,1
2021-08-01 07:30:00,111,17,15,12,155,normal,7,6,1
2021-08-01 07:45:00,142,13,14,6,175,heavy,7,6,1
2021-08-01 08:00:00,112,22,17,15,166,normal,8,6,1
2021-08-01 08:15:00,134,27,19,8,188,heavy,8,6,1
2021-08-01 08:30:00,86,15,23,6,130,normal,8,6,1
2021-08-01 08:45:00,103,19,15,9,146,normal,8,6,1
2021-08-01 09:00:00,55,11,25,14,105,normal,9,6,1
2021-08-01 09:15:00,62,8,21,10,101,normal,9,6,1
2021-08-01 09:30:00,41,8,5,17,71,low,9,6,1
2021-08-01 09:45:00,58,10,14,7,89,low,9,6,1
2021-08-01 10:00:00,78,14,13,7,112,normal,10,6,1
2021-08-01 10:15:00,49,12,13,12,86,low,10,6,1
2021-08-01 10:30:00,63,10,10,20,103,normal,10,6,1
2021-08-01 10:45:00,45,0,12,30,87,normal,10,6,1
2021-08-01 11:00:00,69,7,6,27,109,normal,11,6,1
2021-08-01 11:15:00,50,6,10,35,101,normal,11,6,1
2021-08-01 11:30:00,66,6,12,25,109,normal,11,6,1
2021-08-01 11:45:00,47,10,2,34,93,normal,11,6,1
2021-08-01 12:00:00,61,2,9,27,99,normal,12,6,1
2021-08-01 12:15:00,57,10,0,27,94,normal,12,6,1
2021-08-01 12:30:00,26,3,3,29,61,normal,12,6,1
2021-08-01 12:45:00,30,4,2,32,68,normal,12,6,1
2021-08-01 13:00:00,9,13,2,19,43,normal,13,6,1
2021-08-01 13:15:00,46,10,34,21,111,normal,13,6,1
2021-08-01 13:30:00,11,16,28,23,78,normal,13,6,1
2021-08-01 13:45:00,96,1,5,25,127,normal,13,6,1
2021-08-01 14:00:00,29,12,18,18,77,normal,14,6,1
2021-08-01 14:15:00,50,8,34,26,118,high,14,6,1
2021-08-01 14:30:00,85,7,5,20,117,normal,14,6,1
2021-08-01 14:45:00,77,12,22,23,134,normal,14,6,1
2021-08-01 15:00:00,16,4,2,14,36,low,15,6,1
2021-08-01 15:15:00,38,17,5,14,74,low,15,6,1
2021-08-01 15:30:00,11,10,23,17,61,normal,15,6,1
2021-08-01 15:45:00,119,18,17,14,168,heavy,15,6,1
2021-08-01 16:00:00,111,8,37,10,166,high,16,6,1
2021-08-01 16:15:00,118,10,13,16,157,normal,16,6,1
2021-08-01 16:30:00,119,13,28,13,173,heavy,16,6,1
2021-08-01 16:45:00,144,18,28,13,203,heavy,16,6,1
2021-08-01 17:00:00,133,29,14,11,187,heavy,17,6,1
2021-08-01 17:15:00,134,5,21,15,175,heavy,17,6,1
2021-08-01 17:30:00,140,20,27,13,200,heavy,17,6,1
2021-08-01 17:45:00,116,27,34,20,197,heavy,17,6,1
2021-08-01 18:00:00,121,15,19,20,175,heavy,18,6,1
2021-08-01 18:15:00,123,30,32,12,197,heavy,18,6,1
2021-08-01 18:30:00,62,0,19,34,115,high,18,6,1
2021-08-01 18:45:00,91,17,14,15,137,normal,18,6,1
2021-08-01 19:00:00,107,20,20,19,166,normal,19,6,1
2021-08-01 19:15:00,75,14,5,35,129,high,19,6,1
2021-08-01 19:30:00,96,3,10,33,142,high,19,6,1
2021-08-01 19:45:00,66,2,11,24,103,normal,19,6,1
2021-08-01 20:00:00,89,15,13,31,148,high,20,6,1
2021-08-01 20:15:00,69,13,7,22,111,normal,20,6,1
2021-08-01 20:30:00,109,16,19,13,157,normal,20,6,1
2021-08-01 20:45:00,54,0,20,11,85,normal,20,6,1
2021-08-01 21:00:00,79,0,8,25,112,normal,21,6,1
2021-08-01 21:15:00,78,17,20,11,126,normal,21,6,1
2021-08-01 21:30:00,93,0,10,18,121,normal,21,6,1
2021-08-01 21:45:00,9,1,1,36,47,normal,21,6,1
2021-08-01 22:00:00,13,0,0,29,42,normal,22,6,1
2021-08-01 22:15:00,13,2,1,28,44,normal,22,6,1
2021-08-01 22:30:00,14,0,0,40,54,normal,22,6,1
2021-08-01 22:45:00,11,1,1,35,48,normal,22,6,1
2021-08-01 23:00:00,11,2,1,38,52,normal,23,6,1
2021-08-01 23:15:00,15,1,2,35,53,normal,23,6,1
2021-08-01 23:30:00,7,1,0,38,46,normal,23,6,1
2021-08-01 23:45:00,10,0,0,32,42,normal,23,6,1
2021-08-02 00:00:00,6,2,1,35,44,normal,0,0,0
2021-08-02 00:15:00,13,2,1,33,49,normal,0,0,0
2021-08-02 00:30:00,8,0,0,39,47,normal,0,0,0
2021-08-02 00:45:00,9,0,0,35,44,normal,0,0,0
2021-08-02 01:00:00,6,2,2,35,45,normal,1,0,0
2021-08-02 01:15:00,13,2,1,25,41,normal,1,0,0
2021-08-02 01:30:00,12,0,0,33,45,normal,1,0,0
2021-08-02 01:45:00,12,1,1,33,47,normal,1,0,0
2021-08-02 02:00:00,11,2,0,20,33,normal,2,0,0
2021-08-02 02:15:00,11,2,2,27,42,normal,2,0,0
2021-08-02 02:30:00,9,1,0,26,36,normal,2,0,0
2021-08-02 02:45:00,12,2,0,33,47,normal,2,0,0
2021-08-02 03:00:00,11,0,1,40,52,normal,3,0,0
2021-08-02 03:15:00,8,2,2,23,35,normal,3,0,0
2021-08-02 03:30:00,6,2,1,32,41,normal,3,0,0
2021-08-02 03:45:00,8,1,2,31,42,normal,3,0,0
2021-08-02 04:00:00,50,9,4,12,75,low,4,0,0
2021-08-02 04:15:00,90,0,4,21,115,normal,4,0,0
2021-08-02 04:30:00,51,7,5,11,74,low,4,0,0
2021-08-02 04:45:00,83,0,4,13,100,low,4,0,0
2021-08-02 05:00:00,86,5,0,21,112,normal,5,0,0
2021-08-02 05:15:00,76,0,3,22,101,normal,5,0,0
2021-08-02 05:30:00,72,4,5,16,97,low,5,0,0
2021-08-02 05:45:00,101,20,18,13,152,normal,5,0,0
2021-08-02 06:00:00,139,13,21,8,181,heavy,6,0,0
2021-08-02 06:15:00,113,27,12,8,160,normal,6,0,0
2021-08-02 06:30:00,125,26,12,15,178,heavy,6,0,0
2021-08-02 06:45:00,130,18,17,13,178,heavy,6,0,0
2021-08-02 07:00:00,129,17,21,5,172,heavy,7,0,0
2021-08-02 07:15:00,104,28,10,8,150,normal,7,0,0
2021-08-02 07:30:00,85,27,21,13,146,normal,7,0,0
2021-08-02 07:45:00,95,12,25,15,147,normal,7,0,0
2021-08-02 08:00:00,105,20,11,8,144,normal,8,0,0
2021-08-02 08:15:00,129,27,21,9,186,heavy,8,0,0
2021-08-02 08:30:00,122,26,21,10,179,heavy,8,0,0
2021-08-02 08:45:00,80,14,22,6,122,normal,8,0,0
2021-08-02 09:00:00,67,8,25,20,120,normal,9,0,0
2021-08-02 09:15:00,74,7,17,10,108,normal,9,0,0
2021-08-02 09:30:00,30,8,25,10,73,normal,9,0,0
2021-08-02 09:45:00,58,8,23,19,108,normal,9,0,0
2021-08-02 10:00:00,57,13,10,9,89,low,10,0,0
2021-08-02 10:15:00,55,12,30,5,102,normal,10,0,0
2021-08-02 10:30:00,44,5,11,18,78,low,10,0,0
2021-08-02 10:45:00,59,5,10,31,105,normal,10,0,0
2021-08-02 11:00:00,57,1,12,28,98,normal,11,0,0
2021-08-02 11:15:00,67,6,6,29,108,normal,11,0,0
2021-08-02 11:30:00,46,6,11,35,98,normal,11,0,0
2021-08-02 11:45:00,39,5,10,27,81,normal,11,0,0
2021-08-02 12:00:00,39,8,5,32,84,normal,12,0,0
2021-08-02 12:15:00,20,4,9,31,64,normal,12,0,0
2021-08-02 12:30:00,70,1,8,25,104,normal,12,0,0
2021-08-02 12:45:00,31,8,13,25,77,normal,12,0,0
2021-08-02 13:00:00,10,4,3,18,35,low,13,0,0
2021-08-02 13:15:00,55,7,24,15,101,normal,13,0,0
2021-08-02 13:30:00,72,12,18,23,125,normal,13,0,0
2021-08-02 13:45:00,38,7,27,13,85,normal,13,0,0
2021-08-02 14:00:00,79,12,22,14,127,normal,14,0,0
2021-08-02 14:15:00,40,9,6,10,65,low,14,0,0
2021-08-02 14:30:00,28,2,1,11,42,low,14,0,0
2021-08-02 14:45:00,99,6,10,23,138,normal,14,0,0
2021-08-02 15:00:00,44,19,28,26,117,high,15,0,0
2021-08-02 15:15:00,91,0,11,25,127,normal,15,0,0
2021-08-02 15:30:00,28,15,17,20,80,normal,15,0,0
2021-08-02 15:45:00,111,27,20,20,178,heavy,15,0,0
2021-08-02 16:00:00,113,10,33,10,166,high,16,0,0
2021-08-02 16:15:00,119,27,17,17,180,heavy,16,0,0
2021-08-02 16:30:00,146,28,12,11,197,heavy,16,0,0
2021-08-02 16:45:00,127,30,20,13,190,heavy,16,0,0
2021-08-02 17:00:00,138,10,10,20,178,heavy,17,0,0
2021-08-02 17:15:00,107,27,19,18,171,heavy,17,0,0
2021-08-02 17:30:00,102,14,16,20,152,normal,17,0,0
2021-08-02 17:45:00,125,29,12,14,180,heavy,17,0,0
2021-08-02 18:00:00,112,12,30,10,164,high,18,0,0
2021-08-02 18:15:00,123,19,14,19,175,heavy,18,0,0
2021-08-02 18:30:00,106,19,7,15,147,normal,18,0,0
2021-08-02 18:45:00,76,16,13,20,125,normal,18,0,0
2021-08-02 19:00:00,65,5,6,19,95,normal,19,0,0
2021-08-02 19:15:00,59,18,8,24,109,normal,19,0,0
2021-08-02 19:30:00,99,0,5,30,134,normal,19,0,0
2021-08-02 19:45:00,74,1,8,25,108,normal,19,0,0
2021-08-02 20:00:00,105,16,15,33,169,heavy,20,0,0
2021-08-02 20:15:00,57,8,11,16,92,low,20,0,0
2021-08-02 20:30:00,100,16,13,20,149,normal,20,0,0
2021-08-02 20:45:00,91,16,16,22,145,normal,20,0,0
2021-08-02 21:00:00,71,4,15,34,124,high,21,0,0
2021-08-02 21:15:00,70,12,19,15,116,normal,21,0,0
2021-08-02 21:30:00,68,0,7,14,89,low,21,0,0
2021-08-02 21:45:00,12,1,1,30,44,normal,21,0,0
2021-08-02 22:00:00,14,1,1,35,51,normal,22,0,0
2021-08-02 22:15:00,8,0,1,25,34,normal,22,0,0
2021-08-02 22:30:00,7,2,2,20,31,normal,22,0,0
2021-08-02 22:45:00,8,0,1,30,39,normal,22,0,0
2021-08-02 23:00:00,13,0,1,30,44,normal,23,0,0
2021-08-02 23:15:00,15,1,2,30,48,normal,23,0,0
2021-08-02 23:30:00,9,1,1,32,43,normal,23,0,0
2021-08-02 23:45:00,5,1,0,36,42,normal,23,0,0
2021-08-03 00:00:00,13,1,0,37,51,normal,0,1,0
2021-08-03 00:15:00,14,0,2,30,46,normal,0,1,0
2021-08-03 00:30:00,13,1,2,26,42,normal,0,1,0
2021-08-03 00:45:00,8,0,1,32,41,normal,0,1,0
2021-08-03 01:00:00,10,0,1,37,48,normal,1,1,0
2021-08-03 01:15:00,15,1,0,27,43,normal,1,1,0
2021-08-03 01:30:00,7,2,2,40,51,normal,1,1,0
2021-08-03 01:45:00,12,0,0,32,44,normal,1,1,0
2021-08-03 02:00:00,14,1,1,21,37,normal,2,1,0
2021-08-03 02:15:00,5,1,2,30,38,normal,2,1,0
2021-08-03 02:30:00,8,1,0,24,33,normal,2,1,0
2021-08-03 02:45:00,15,0,0,27,42,normal,2,1,0
2021-08-03 03:00:00,14,1,1,26,42,normal,3,1,0
2021-08-03 03:15:00,12,1,2,36,51,normal,3,1,0
2021-08-03 03:30:00,13,1,1,25,40,normal,3,1,0
2021-08-03 03:45:00,14,2,0,38,54,normal,3,1,0
2021-08-03 04:00:00,43,8,0,28,79,normal,4,1,0
2021-08-03 04:15:00,26,1,2,34,63,normal,4,1,0
2021-08-03 04:30:00,49,1,5,32,87,normal,4,1,0
2021-08-03 04:45:00,65,9,2,53,129,high,4,1,0
2021-08-03 05:00:00,46,4,2,59,111,normal,5,1,0
2021-08-03 05:15:00,79,4,3,26,112,normal,5,1,0
2021-08-03 05:30:00,32,9,4,58,103,normal,5,1,0
2021-08-03 05:45:00,57,3,3,38,101,normal,5,1,0
2021-08-03 06:00:00,73,4,0,39,116,high,6,1,0
2021-08-03 06:15:00,29,1,0,39,69,normal,6,1,0
2021-08-03 06:30:00,79,10,1,28,118,normal,6,1,0
2021-08-03 06:45:00,59,8,5,44,116,high,6,1,0
2021-08-03 07:00:00,71,1,4,44,120,high,7,1,0
2021-08-03 07:15:00,50,10,2,56,118,high,7,1,0
2021-08-03 07:30:00,62,7,2,35,106,normal,7,1,0
2021-08-03 07:45:00,72,0,4,27,103,normal,7,1,0
2021-08-03 08:00:00,54,10,5,34,103,normal,8,1,0
2021-08-03 08:15:00,31,3,3,26,63,normal,8,1,0
2021-08-03 08:30:00,72,6,4,36,118,high,8,1,0
2021-08-03 08:45:00,68,6,1,28,103,normal,8,1,0
2021-08-03 09:00:00,116,34,5,7,162,normal,9,1,0
2021-08-03 09:15:00,149,37,14,10,210,heavy,9,1,0
2021-08-03 09:30:00,143,48,19,5,215,heavy,9,1,0
2021-08-03 09:45:00,143,21,6,6,176,heavy,9,1,0
2021-08-03 10:00:00,100,26,14,6,146,normal,10,1,0
2021-08-03 10:15:00,139,30,13,10,192,heavy,10,1,0
2021-08-03 10:30:00,103,23,6,7,139,normal,10,1,0
2021-08-03 10:45:00,136,38,13,6,193,heavy,10,1,0
2021-08-03 11:00:00,101,42,13,6,162,normal,11,1,0
2021-08-03 11:15:00,144,43,13,8,208,heavy,11,1,0
2021-08-03 11:30:00,101,34,12,7,154,normal,11,1,0
2021-08-03 11:45:00,109,31,8,8,156,normal,11,1,0
2021-08-03 12:00:00,125,22,18,8,173,heavy,12,1,0
2021-08-03 12:15:00,108,28,16,9,161,normal,12,1,0
2021-08-03 12:30:00,147,35,19,8,209,heavy,12,1,0
2021-08-03 12:45:00,128,49,7,9,193,heavy,12,1,0
2021-08-03 13:00:00,130,43,15,6,194,heavy,13,1,0
2021-08-03 13:15:00,102,23,8,6,139,normal,13,1,0
2021-08-03 13:30:00,113,38,17,10,178,heavy,13,1,0
2021-08-03 13:45:00,147,38,5,8,198,heavy,13,1,0
2021-08-03 14:00:00,109,30,7,9,155,normal,14,1,0
2021-08-03 14:15:00,123,29,16,10,178,heavy,14,1,0
2021-08-03 14:30:00,121,41,14,5,181,heavy,14,1,0
2021-08-03 14:45:00,136,46,9,10,201,heavy,14,1,0
2021-08-03 15:00:00,58,14,14,15,101,low,15,1,0
2021-08-03 15:15:00,62,6,7,12,87,low,15,1,0
2021-08-03 15:30:00,62,7,9,7,85,low,15,1,0
2021-08-03 15:45:00,55,6,2,18,81,low,15,1,0
2021-08-03 16:00:00,87,15,15,16,133,normal,16,1,0
2021-08-03 16:15:00,62,5,14,9,90,low,16,1,0
2021-08-03 16:30:00,82,5,5,5,97,low,16,1,0
2021-08-03 16:45:00,68,5,0,16,89,low,16,1,0
2021-08-03 17:00:00,66,11,9,5,91,low,17,1,0
2021-08-03 17:15:00,76,14,15,11,116,normal,17,1,0
2021-08-03 17:30:00,89,8,4,15,116,normal,17,1,0
2021-08-03 17:45:00,81,13,0,14,108,low,17,1,0
2021-08-03 18:00:00,56,5,9,17,87,low,18,1,0
2021-08-03 18:15:00,52,6,5,6,69,low,18,1,0
2021-08-03 18:30:00,80,6,14,13,113,normal,18,1,0
2021-08-03 18:45:00,81,15,11,20,127,normal,18,1,0
2021-08-03 19:00:00,37,2,4,31,74,normal,19,1,0
2021-08-03 19:15:00,24,1,3,35,63,normal,19,1,0
2021-08-03 19:30:00,26,2,4,35,67,normal,19,1,0
2021-08-03 19:45:00,28,2,2,41,73,normal,19,1,0
2021-08-03 20:00:00,49,1,5,34,89,normal,20,1,0
2021-08-03 20:15:00,38,1,2,40,81,normal,20,1,0
2021-08-03 20:30:00,20,3,4,40,67,normal,20,1,0
2021-08-03 20:45:00,28,0,3,42,73,normal,20,1,0
2021-08-03 21:00:00,27,5,1,25,58,normal,21,1,0
2021-08-03 21:15:00,28,2,4,44,78,normal,21,1,0
2021-08-03 21:30:00,21,4,5,31,61,normal,21,1,0
2021-08-03 21:45:00,5,1,2,33,41,normal,21,1,0
2021-08-03 22:00:00,7,1,0,22,30,normal,22,1,0
2021-08-03 22:15:00,13,0,2,29,44,normal,22,1,0
2021-08-03 22:30:00,15,0,1,28,44,normal,22,1,0
2021-08-03 22:45:00,15,0,1,38,54,normal,22,1,0
2021-08-03 23:00:00,15,0,0,34,49,normal,23,1,0
2021-08-03 23:15:00,13,0,1,34,48,normal,23,1,0
2021-08-03 23:30:00,11,2,1,29,43,normal,23,1,0
2021-08-03 23:45:00,13,1,2,26,42,normal,23,1,0
2021-08-04 00:00:00,15,0,1,21,37,normal,0,2,0
2021-08-04 00:15:00,6,0,2,21,29,normal,0,2,0
2021-08-04 00:30:00,12,0,2,37,51,normal,0,2,0
2021-08-04 00:45:00,6,0,2,23,31,normal,0,2,0
2021-08-04 01:00:00,12,2,0,34,48,normal,1,2,0
2021-08-04 01:15:00,8,0,1,35,44,normal,1,2,0
2021-08-04 01:30:00,6,2,0,24,32,normal,1,2,0
2021-08-04 01:45:00,14,1,1,35,51,normal,1,2,0
2021-08-04 02:00:00,14,0,1,27,42,normal,2,2,0
2021-08-04 02:15:00,14,1,1,37,53,normal,2,2,0
2021-08-04 02:30:00,11,2,2,33,48,normal,2,2,0
2021-08-04 02:45:00,8,0,1,20,29,normal,2,2,0
2021-08-04 03:00:00,9,1,2,27,39,normal,3,2,0
2021-08-04 03:15:00,8,1,1,27,37,normal,3,2,0
2021-08-04 03:30:00,6,2,1,30,39,normal,3,2,0
2021-08-04 03:45:00,7,2,2,27,38,normal,3,2,0
2021-08-04 04:00:00,50,5,4,16,75,low,4,2,0
2021-08-04 04:15:00,59,8,7,17,91,low,4,2,0
2021-08-04 04:30:00,70,8,0,24,102,normal,4,2,0
2021-08-04 04:45:00,61,6,5,12,84,low,4,2,0
2021-08-04 05:00:00,67,4,3,16,90,low,5,2,0
2021-08-04 05:15:00,63,7,0,23,93,normal,5,2,0
2021-08-04 05:30:00,53,1,1,23,78,normal,5,2,0
2021-08-04 05:45:00,106,22,17,8,153,normal,5,2,0
2021-08-04 06:00:00,114,18,24,6,162,normal,6,2,0
2021-08-04 06:15:00,103,14,14,10,141,normal,6,2,0
2021-08-04 06:30:00,118,27,10,12,167,low,6,2,0
2021-08-04 06:45:00,120,11,12,9,152,normal,6,2,0
2021-08-04 07:00:00,144,22,12,10,188,heavy,7,2,0
2021-08-04 07:15:00,123,20,21,6,170,heavy,7,2,0
